,CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
6581,6605,Clark Fork,13,0xE6100000010C30DBA914961248406319D12C3F0B5DC0,536.0,1,2013-01-01 00:00:00,
6582,6606,Clark Mills,33,0xE6100000010C3058BB37D08B45408C84B69C4BD852C0,1905.0,1,2013-01-01 00:00:00,
6583,6607,Clarkdale,11,0xE6100000010C89BD06335CEA40409148DBF8932955C0,,1,2013-01-01 00:00:00,
6584,6608,Clarkdale,3,0xE6100000010C80B33973B46241403EEF213CB5035CC0,4097.0,1,2013-01-01 00:00:00,
6585,6609,Clarkedale,4,0xE6100000010C8A54BDA195A74140BBA58B031E8F56C0,371.0,1,2013-01-01 00:00:00,
6586,6610,Clarkesville,11,0xE6100000010CEE0FEF94694E4140EE5811DA97E154C0,1733.0,1,2013-01-01 00:00:00,
6587,6611,Clarkfield,24,0xE6100000010C8885B58C2F654640B511F4BCC0F357C0,863.0,1,2013-01-01 00:00:00,
6588,6612,Clarklake,23,0xE6100000010C5A23CCFE8A0F45403DEE5BAD131655C0,,1,2013-01-01 00:00:00,
6589,6613,Clarkrange,44,0xE6100000010C9EC59CB179174240C7C672011E4155C0,575.0,1,2013-01-01 00:00:00,
6590,6614,Clarkridge,4,0xE6100000010C8550EFF3293D42402C6343377B1657C0,,1,2013-01-01 00:00:00,
6591,6615,Clarks,28,0xE6100000010CA5C810B68E9B4440E3A4D5357F7558C0,369.0,1,2013-01-01 00:00:00,
6592,6616,Clarks,19,0xE6100000010C9660CCF165034040A253A1CBE50857C0,1017.0,1,2013-01-01 00:00:00,
6593,6617,Clarks Green,39,0xE6100000010C96D1C8E715BF4440824765D4C6EC52C0,1476.0,1,2013-01-01 00:00:00,
6594,6618,Clarks Grove,24,0xE6100000010C659016C2C5E1454069AA27F30F5557C0,706.0,1,2013-01-01 00:00:00,
6595,6619,Clarks Hill,15,0xE6100000010CF71F990E9D1F4440E3FA777D66AE55C0,611.0,1,2013-01-01 00:00:00,
6596,6620,Clarks Hill,42,0xE6100000010C1B20E230E2D5404063A29CC3108B54C0,381.0,1,2013-01-01 00:00:00,
6597,6621,Clark's Point,2,0xE6100000010CA66F88A70D6C4D408721286DA0D163C0,62.0,1,2013-01-01 00:00:00,
6598,6622,Clarks Summit,39,0xE6100000010C47F4215E8DBE4440EB19677858ED52C0,5116.0,1,2013-01-01 00:00:00,
6599,6623,Clarksboro,31,0xE6100000010C9916500361E64340E2838DA152CE52C0,,1,2013-01-01 00:00:00,
6600,6624,Clarksburg,31,0xE6100000010C3901971128184440D3C89D88349C52C0,,1,2013-01-01 00:00:00,
6601,6625,Clarksburg,5,0xE6100000010C00CEE6CCD1354340994C7045BD615EC0,418.0,1,2013-01-01 00:00:00,
6602,6626,Clarksburg,15,0xE6100000010CE6D3BE1479B74340EA97E370415655C0,149.0,1,2013-01-01 00:00:00,
6603,6627,Clarksburg,26,0xE6100000010CE124726660544340DB45E22F772A57C0,334.0,1,2013-01-01 00:00:00,
6604,6628,Clarksburg,21,0xE6100000010C6A824D428E9E4340E0635529E25153C0,13766.0,1,2013-01-01 00:00:00,
6605,6629,Clarksburg,51,0xE6100000010C2E24BB2DECA34340D6F6C0D80C1654C0,16578.0,1,2013-01-01 00:00:00,
6606,6630,Clarksburg,36,0xE6100000010C29AE2AFBAEC043403175FCBCCEC954C0,455.0,1,2013-01-01 00:00:00,
6607,6631,Clarksburg,44,0xE6100000010C66F4A3E194EF4140869B429D281956C0,393.0,1,2013-01-01 00:00:00,
6608,6632,Clarksdale,25,0xE6100000010CFD529A289D194140B92EA1278AA456C0,17962.0,1,2013-01-01 00:00:00,
6609,6633,Clarksdale,26,0xE6100000010C76E3384B24E843402FE46C953BA357C0,271.0,1,2013-01-01 00:00:00,
6610,6634,Clarksfield,36,0xE6100000010CB73E517EF79844409E3D3CF0569A54C0,,1,2013-01-01 00:00:00,
6611,6635,Clarkson,25,0xE6100000010CD5FDADAE54D1404074DCDF8F914956C0,,1,2013-01-01 00:00:00,
6612,6636,Clarkson,33,0xE6100000010C279710BDD69D45408F07115F5C7B53C0,4358.0,1,2013-01-01 00:00:00,
6613,6637,Clarkson,28,0xE6100000010CD42C2BA803DD4440F9669B1BD34758C0,658.0,1,2013-01-01 00:00:00,
6614,6638,Clarkson,18,0xE6100000010CBF4F0B1467BF4240326601C92A8E55C0,875.0,1,2013-01-01 00:00:00,
6615,6639,Clarkson Valley,26,0xE6100000010C45251A49274F4340911557F0B6A556C0,2632.0,1,2013-01-01 00:00:00,
6616,6640,Clarkston,11,0xE6100000010C7982B34A9FE74040F26C4551560F55C0,7554.0,1,2013-01-01 00:00:00,
6617,6641,Clarkston,50,0xE6100000010C1C1DFC694835474091A9CCDEE3425DC0,7229.0,1,2013-01-01 00:00:00,
6618,6642,Clarkston,46,0xE6100000010CEC95C338C9F544405194957032035CC0,666.0,1,2013-01-01 00:00:00,
6619,6643,Clarkston,23,0xE6100000010C11AB3FC2305E454085A4051ECEDA54C0,,1,2013-01-01 00:00:00,
6620,6644,Clarkston Heights,50,0xE6100000010C1E6B4606B9324740535337BC45455DC0,,1,2013-01-01 00:00:00,
6621,6645,Clarksville,31,0xE6100000010CC56E449CF325444055E531B987AB52C0,,1,2013-01-01 00:00:00,
6622,6646,Clarksville,21,0xE6100000010C21E3F6706E9A434043E6CAA05A3C53C0,,1,2013-01-01 00:00:00,
6623,6647,Clarksville,45,0xE6100000010CC168A0432ACE4040E77118CC5FC357C0,3285.0,1,2013-01-01 00:00:00,
6624,6648,Clarksville,44,0xE6100000010CEFB0E485CF434240F37CBC4601D755C0,132929.0,1,2013-01-01 00:00:00,
6625,6649,Clarksville,4,0xE6100000010CBB7B253559BC4140606C6B55DC5D57C0,9178.0,1,2013-01-01 00:00:00,
6626,6650,Clarksville,36,0xE6100000010C80FC5BB862B34340DE793DF3CDFE54C0,548.0,1,2013-01-01 00:00:00,
6627,6651,Clarksville,23,0xE6100000010CBA6F1008CF6B45409E9D6747854F55C0,394.0,1,2013-01-01 00:00:00,
6628,6652,Clarksville,26,0xE6100000010C0268EFE76FAF434015C5ABACEDB956C0,442.0,1,2013-01-01 00:00:00,
6629,6653,Clarksville,16,0xE6100000010CEA95B20C71644540F915C671BB2A57C0,1439.0,1,2013-01-01 00:00:00,
6630,6654,Clarksville,49,0xE6100000010CC99D8834E04F424023CB38FCA4A353C0,1139.0,1,2013-01-01 00:00:00,
6631,6655,Clarksville,15,0xE6100000010C0845A973FB254340AC2A453CA37055C0,21724.0,1,2013-01-01 00:00:00,
6632,6656,Clarksville,39,0xE6100000010CFD2C3B6986FC4340F55613FACF0254C0,230.0,1,2013-01-01 00:00:00,
6633,6657,Clarksville City,45,0xE6100000010C9F268E97C94340409E7F16A6CAB957C0,865.0,1,2013-01-01 00:00:00,
6634,6658,Clarkton,34,0xE6100000010CAAA91BDE623E41402BE4A5F6FDA953C0,837.0,1,2013-01-01 00:00:00,
6635,6659,Clarkton,26,0xE6100000010CAC59C235D2394240F7E406E8E37D56C0,1288.0,1,2013-01-01 00:00:00,
6636,6660,Clarno,52,0xE6100000010C2741C92E62424540B7CB2324776956C0,,1,2013-01-01 00:00:00,
6637,6661,Clarysville,21,0xE6100000010CC1A8A44E40D24340900D49D2DAB853C0,73.0,1,2013-01-01 00:00:00,
6638,6662,Clatonia,28,0xE6100000010C22BCE24E8E3B444003F51C47623658C0,231.0,1,2013-01-01 00:00:00,
6639,6663,Clatskanie,38,0xE6100000010CCA11D7D6F40C4740B2F09AFC3BCD5EC0,1737.0,1,2013-01-01 00:00:00,
6640,6664,Claude,45,0xE6100000010C9D3127C34C8E414063EBBE083F5759C0,1196.0,1,2013-01-01 00:00:00,
6641,6665,Claudell,17,0xE6100000010CC11E1329CDD443402F974341DFC158C0,,1,2013-01-01 00:00:00,
6642,6666,Clauene,45,0xE6100000010C404BFCF61ABB40401BAE1FAC109859C0,,1,2013-01-01 00:00:00,
6643,6667,Claunch,32,0xE6100000010CAD4D637B2D124140648CB4F9A47F5AC0,,1,2013-01-01 00:00:00,
6644,6668,Claverack,33,0xE6100000010C195EA4ABCF1C4540C96A042C036F52C0,,1,2013-01-01 00:00:00,
6645,6669,Clawson,46,0xE6100000010CC13F00040791434002A08A1B37C65BC0,163.0,1,2013-01-01 00:00:00,
6646,6670,Clawson,23,0xE6100000010CFADCBF68454445402AF74C405DC954C0,11825.0,1,2013-01-01 00:00:00,
6647,6671,Claxton,11,0xE6100000010CBE11DDB3AE1440408A7B8736DB7954C0,2746.0,1,2013-01-01 00:00:00,
6648,6672,Clay,1,0xE6100000010C44D0E2D6EED9404039C65FA461A655C0,9708.0,1,2013-01-01 00:00:00,
6649,6673,Clay,18,0xE6100000010C980E42E504BD4240CD2CF8237BF455C0,1181.0,1,2013-01-01 00:00:00,
6650,6674,Clay,51,0xE6100000010CC8E248B1ED3A4340EF66576B724554C0,491.0,1,2013-01-01 00:00:00,
6651,6675,Clay,5,0xE6100000010C3A54F8D8022B4340CE531D72334A5EC0,1195.0,1,2013-01-01 00:00:00,
6652,6676,Clay,33,0xE6100000010C56E4219DCB974540FB7F8B04090B53C0,,1,2013-01-01 00:00:00,
6653,6677,Clay,19,0xE6100000010CCA7B8B3D6A37404075F2D885552B57C0,,1,2013-01-01 00:00:00,
6654,6678,Clay,45,0xE6100000010C7765170CAE633E408AEF7A1FFD1558C0,,1,2013-01-01 00:00:00,
6655,6679,Clay Center,17,0xE6100000010C0384C5973FB04340569A39C9FB4758C0,4334.0,1,2013-01-01 00:00:00,
6656,6680,Clay Center,28,0xE6100000010C35C4C25AC6424440952710768A8358C0,760.0,1,2013-01-01 00:00:00,
6657,6681,Clay Center,36,0xE6100000010CD38ED1F01CC84440983446EB28D754C0,276.0,1,2013-01-01 00:00:00,
6658,6682,Clay City,14,0xE6100000010CB7CC8EF92558434073F6CE68AB1656C0,959.0,1,2013-01-01 00:00:00,
6659,6683,Clay City,18,0xE6100000010C0ED4CED5FBED42407534B33BC9FA54C0,1077.0,1,2013-01-01 00:00:00,
6660,6684,Clay City,15,0xE6100000010CA5434C2E6BA343408A52E7F637C755C0,861.0,1,2013-01-01 00:00:00,
6661,6685,Clay Springs,3,0xE6100000010C44A4A65D4C2E41406C370BC5E7925BC0,401.0,1,2013-01-01 00:00:00,
6662,6686,Clay Village,18,0xE6100000010CE7954627A6184340367A90F9DB4655C0,,1,2013-01-01 00:00:00,
6663,6687,Claycomo,26,0xE6100000010CC32B499EEB9943404B749659849F57C0,1430.0,1,2013-01-01 00:00:00,
6664,6688,Clayhatchee,1,0xE6100000010C7F3562C1583C3F40BB5BFEE8406E55C0,589.0,1,2013-01-01 00:00:00,
6665,6689,Claymont,8,0xE6100000010CFC372F4E7CE64340E77A91BF6ADD52C0,8253.0,1,2013-01-01 00:00:00,
6666,6690,Claypool,15,0xE6100000010C48A46DFC89904440A86620E05A7855C0,431.0,1,2013-01-01 00:00:00,
6667,6691,Claypool,3,0xE6100000010C7EDD8E15A1B440405D2FF257EDB55BC0,1538.0,1,2013-01-01 00:00:00,
6668,6692,Claypool Hill,49,0xE6100000010C8761D1BE038842400F90792E1D7054C0,1776.0,1,2013-01-01 00:00:00,
6669,6693,Claysburg,39,0xE6100000010CD3E92FAAFB25444046B3B27DC89C53C0,1625.0,1,2013-01-01 00:00:00,
6670,6694,Claysville,39,0xE6100000010C07E9CEB8150F44403DA70F13431A54C0,829.0,1,2013-01-01 00:00:00,
6671,6695,Claysville,36,0xE6100000010C04C765DCD4F743400C46DBE7E76A54C0,,1,2013-01-01 00:00:00,
6672,6696,Clayton,45,0xE6100000010C446CB070920C40403744262A659E57C0,,1,2013-01-01 00:00:00,
6673,6697,Clayton,32,0xE6100000010C836A8313D13942403A64B95BC8CB59C0,2980.0,1,2013-01-01 00:00:00,
6674,6698,Clayton,37,0xE6100000010C3280198FF74B414046E3C01319D857C0,821.0,1,2013-01-01 00:00:00,
6675,6699,Clayton,50,0xE6100000010CD6B7825C98FF47401DD83BEDBA635DC0,443.0,1,2013-01-01 00:00:00,
6676,6700,Clayton,33,0xE6100000010CDA571EA4A71E46403D52335A7D0553C0,1978.0,1,2013-01-01 00:00:00,
6677,6701,Clayton,31,0xE6100000010C84CD4AA47ED443404FB4064AE5C552C0,8179.0,1,2013-01-01 00:00:00,
6678,6702,Clayton,52,0xE6100000010CFA47DFA469AA46400BFB2C85F60A57C0,571.0,1,2013-01-01 00:00:00,
6679,6703,Clayton,8,0xE6100000010CF7425C9434A543406AFEF38F99E852C0,2918.0,1,2013-01-01 00:00:00,
6680,6704,Clayton,16,0xE6100000010C40129B34B27345406E803E366EC956C0,43.0,1,2013-01-01 00:00:00,
6681,6705,Clayton,17,0xE6100000010C9013268C66DE434094A707605E0B59C0,59.0,1,2013-01-01 00:00:00,
6682,6706,Clayton,26,0xE6100000010C337E2B233F524340BAD683EEB79456C0,15939.0,1,2013-01-01 00:00:00,
6683,6707,Clayton,15,0xE6100000010C9CBDD82038D84340970D219D70A155C0,972.0,1,2013-01-01 00:00:00,
6684,6708,Clayton,13,0xE6100000010C739D465A2A214640492C29779F995CC0,7.0,1,2013-01-01 00:00:00,
6685,6709,Clayton,5,0xE6100000010CDDF52DCE73F84240E5D53906E47B5EC0,10897.0,1,2013-01-01 00:00:00,
6686,6710,Clayton,19,0xE6100000010C4179C48D00B93F40015EB065C3E256C0,711.0,1,2013-01-01 00:00:00,
6687,6711,Clayton,1,0xE6100000010C41D1E1C6D2E03F40CAAE0F46C75C55C0,3008.0,1,2013-01-01 00:00:00,
6688,6712,Clayton,34,0xE6100000010CE012807F4AD341403E4B4684359D53C0,16116.0,1,2013-01-01 00:00:00,
6689,6713,Clayton,36,0xE6100000010C742C4A647AEE4340B5C8D177121755C0,13209.0,1,2013-01-01 00:00:00,
6690,6714,Clayton,23,0xE6100000010C6F7EC34483EE44403DDA931B200F55C0,344.0,1,2013-01-01 00:00:00,
6691,6715,Clayton,14,0xE6100000010CDF72501D06044440A9C6A6F07BBD56C0,709.0,1,2013-01-01 00:00:00,
6692,6716,Clayton,11,0xE6100000010C8AC67F2667704140915ACDDFA9D954C0,2047.0,1,2013-01-01 00:00:00,
6693,6717,Clayton Lake,20,0xE6100000010CC9E4D4CE304E4740457AF6016D6151C0,,1,2013-01-01 00:00:00,
6694,6718,Clayville,41,0xE6100000010CEB26E77A91E344401CFD79643DEB51C0,300.0,1,2013-01-01 00:00:00,
6695,6719,Clayville,33,0xE6100000010C36E50AEF727D45400F1A0B5410D052C0,350.0,1,2013-01-01 00:00:00,
6696,6720,Cle Elum,50,0xE6100000010CC3DBDEC9029947403F73D6A71C3C5EC0,1872.0,1,2013-01-01 00:00:00,
6697,6721,Clear Creek,5,0xE6100000010CB9061104232644404B8050CD1B435EC0,169.0,1,2013-01-01 00:00:00,
6698,6723,Clear Creek,46,0xE6100000010C44EE3378A9D24340DFA7AAD0C0C95BC0,4.0,1,2013-01-01 00:00:00,
6699,6724,Clear Creek,15,0xE6100000010CB560F3BBFA8D434075FCBC4E8FA255C0,,1,2013-01-01 00:00:00,
6700,6725,Clear Lake,46,0xE6100000010C596E6935248F434010BC1061322F5CC0,,1,2013-01-01 00:00:00,
6701,6726,Clear Lake,50,0xE6100000010C0AFC3CA132774740C455AF6C30925EC0,1419.0,1,2013-01-01 00:00:00,
6702,6728,Clear Lake,14,0xE6100000010C8143030C26E84340AE5D7FB7656456C0,229.0,1,2013-01-01 00:00:00,
6703,6729,Clear Lake,52,0xE6100000010C3FD0C07E3EA04640BF5AFFF85C1157C0,1070.0,1,2013-01-01 00:00:00,
6704,6730,Clear Lake,43,0xE6100000010C4C778D4C765F46400C676D09AF2B58C0,1273.0,1,2013-01-01 00:00:00,
6705,6731,Clear Lake,16,0xE6100000010C556D927AAA9145401D2098A3475857C0,7777.0,1,2013-01-01 00:00:00,
6706,6732,Clear Lake,15,0xE6100000010CEE15270868DE444004824AA6543555C0,339.0,1,2013-01-01 00:00:00,
6707,6733,Clear Lake,24,0xE6100000010CBEABD4A2F4B846407BBBCA7FED7F57C0,545.0,1,2013-01-01 00:00:00,
6708,6734,Clear Lake City,45,0xE6100000010CDC3818A0238E3D40880DBB945FC757C0,,1,2013-01-01 00:00:00,
6709,6735,Clear Lake Shores,45,0xE6100000010C3A2174D0258C3D40FEE263C10EC257C0,1063.0,1,2013-01-01 00:00:00,
6710,6736,Clear Spring,21,0xE6100000010C84B64192FED343403115D165A07B53C0,358.0,1,2013-01-01 00:00:00,
6711,6737,Clear Springs,10,0xE6100000010CC0BFF7EDDAFA3E4000F21428189655C0,,1,2013-01-01 00:00:00,
6712,6738,Clear Springs,45,0xE6100000010CC7A98C3512AD3D4071276C9AD28358C0,,1,2013-01-01 00:00:00,
6713,6739,Clearbrook,24,0xE6100000010CC209963490D84740CA822E8697DB57C0,518.0,1,2013-01-01 00:00:00,
6714,6740,Clearco,51,0xE6100000010C4128942AF60B4340864C439E6E2454C0,,1,2013-01-01 00:00:00,
6715,6741,Clearfield,43,0xE6100000010C35199F138C9545400EA2B5A2CD0159C0,,1,2013-01-01 00:00:00,
6716,6742,Clearfield,16,0xE6100000010C29345A58816644400C079D6B739E57C0,363.0,1,2013-01-01 00:00:00,
6717,6743,Clearfield,39,0xE6100000010C8AECDEE57D834440C2B34EA61B9C53C0,6215.0,1,2013-01-01 00:00:00,
6718,6744,Clearfield,46,0xE6100000010CA7D2AAF12D8E4440F0BB8EDDAA015CC0,30112.0,1,2013-01-01 00:00:00,
6719,6745,Clearlake,5,0xE6100000010C86710296667A4340AD7F302036A95EC0,15250.0,1,2013-01-01 00:00:00,
6720,6746,Clearlake Oaks,5,0xE6100000010CD0F302475D8343400B4C5DE800AB5EC0,2359.0,1,2013-01-01 00:00:00,
6721,6747,Clearmont,26,0xE6100000010CC829954B3E4144400A01AF850FC257C0,170.0,1,2013-01-01 00:00:00,
6722,6748,Clearmont,53,0xE6100000010C12C4D4F1F35146409919EC3C60985AC0,142.0,1,2013-01-01 00:00:00,
6723,6749,Clearview,37,0xE6100000010CEB65987153B341402F812685730D58C0,48.0,1,2013-01-01 00:00:00,
6724,6750,Clearview,50,0xE6100000010CEA2FAAFBB6EA474069650CBD0F885EC0,3324.0,1,2013-01-01 00:00:00,
6725,6751,Clearview,51,0xE6100000010C9120014812124440544F8B660A2C54C0,565.0,1,2013-01-01 00:00:00,
6726,6752,Clearwater,24,0xE6100000010C2F0F3E39AFB54640F5CB71B8208357C0,1735.0,1,2013-01-01 00:00:00,
6727,6753,Clearwater,17,0xE6100000010C0D88B59D5BC04240C8A53B99496058C0,2481.0,1,2013-01-01 00:00:00,
6728,6754,Clearwater,10,0xE6100000010CD23B702942F73B40741C89E134B354C0,107685.0,1,2013-01-01 00:00:00,
6729,6755,Clearwater,28,0xE6100000010C2B0E0CC5C21545400A1B54D10E8C58C0,419.0,1,2013-01-01 00:00:00,
6730,6756,Clearwater,42,0xE6100000010CE884D04197BF4040DCA8047A177954C0,4370.0,1,2013-01-01 00:00:00,
6731,6757,Clearwater Lake,52,0xE6100000010CC77949AD41ED4640E206D7370B4C56C0,,1,2013-01-01 00:00:00,
6732,6758,Cleary,25,0xE6100000010CB46CF7BC2C1540401650A8A78F8B56C0,1544.0,1,2013-01-01 00:00:00,
6733,6759,Cleaton,18,0xE6100000010CC1A1010693A04240C4279D48B0C555C0,,1,2013-01-01 00:00:00,
6734,6760,Cleator,3,0xE6100000010CFC694881AA234140F4BB557CE80E5CC0,,1,2013-01-01 00:00:00,
6735,6761,Cleburne,45,0xE6100000010C1ED48F977F2C40405D59FD6CBF5858C0,29337.0,1,2013-01-01 00:00:00,
6736,6762,Cleghorn,16,0xE6100000010C1D0AFA66F6674540203DEA549EED57C0,240.0,1,2013-01-01 00:00:00,
6737,6763,Clem,11,0xE6100000010C872870FC9AC3404002B5BD82D94055C0,,1,2013-01-01 00:00:00,
6738,6764,Clementon,31,0xE6100000010C4C0C1357DFE743408992358FE8BE52C0,5000.0,1,2013-01-01 00:00:00,
6739,6765,Clements,24,0xE6100000010CD2A6EA1ED9304640BF2F890E5CC357C0,153.0,1,2013-01-01 00:00:00,
6740,6766,Clements,17,0xE6100000010CD763C7EB662643407033260E6A2F58C0,,1,2013-01-01 00:00:00,
6741,6767,Clementson,24,0xE6100000010CB1BDBB3A6C5848402E97E887EC9B57C0,,1,2013-01-01 00:00:00,
6742,6768,Clementsville,13,0xE6100000010C6EA708CB33F04540CB660E49ADD75BC0,,1,2013-01-01 00:00:00,
6743,6769,Clemmons,34,0xE6100000010C97827F5BC1024240F5C76AA9721854C0,18627.0,1,2013-01-01 00:00:00,
6744,6770,Clemons,16,0xE6100000010C6728EE78930E4540DE1E8480FC4957C0,148.0,1,2013-01-01 00:00:00,
6745,6771,Clemson,42,0xE6100000010C26EB26E77A57414053F30B6597B554C0,13905.0,1,2013-01-01 00:00:00,
6746,6772,Clendenin,51,0xE6100000010CCF6163038E3E434046B3B27D485654C0,1227.0,1,2013-01-01 00:00:00,
6747,6773,Cleo,45,0xE6100000010C26F7E05A929A3E409A4B602901F858C0,,1,2013-01-01 00:00:00,
6748,6774,Cleo Springs,37,0xE6100000010C2B94AE9C623442400C1729FCB89D58C0,338.0,1,2013-01-01 00:00:00,
6749,6775,Cleona,39,0xE6100000010CA7BE3D192D2B4440CD85DBEB6E1E53C0,2080.0,1,2013-01-01 00:00:00,
6750,6776,Cleone,5,0xE6100000010C0F9C33A2B4BE4340E86B96CB46F25EC0,618.0,1,2013-01-01 00:00:00,
6751,6777,Cleora,37,0xE6100000010C07F325FC9C4A4240ADF741B4ABBF57C0,1463.0,1,2013-01-01 00:00:00,
6752,6778,Clermont,10,0xE6100000010CE5756968A88C3C40ACC4E171767154C0,28742.0,1,2013-01-01 00:00:00,
6753,6779,Clermont,11,0xE6100000010CE4C8B9032B3D4140353E384481F154C0,875.0,1,2013-01-01 00:00:00,
6754,6780,Clermont,16,0xE6100000010CD6462BAD75804540AFB0E07EC0E956C0,632.0,1,2013-01-01 00:00:00,
6755,6781,Clermont,15,0xE6100000010C81B63066A6E74340232D95B7A39455C0,1356.0,1,2013-01-01 00:00:00,
6756,6782,Clermont,33,0xE6100000010C79DA2B3DE40A45408C964DCAEE7452C0,,1,2013-01-01 00:00:00,
6757,6783,Cleta,45,0xE6100000010CCCAA19637176414061E8C7154D7B59C0,,1,2013-01-01 00:00:00,
6758,6784,Cleveland,42,0xE6100000010C2B9BDE6A42894140216CC207C0A154C0,,1,2013-01-01 00:00:00,
6759,6785,Cleveland,51,0xE6100000010C69931EE10F5D43405D610B8B1B1954C0,,1,2013-01-01 00:00:00,
6760,6786,Cleveland,32,0xE6100000010CFE7854A126FF414055FA0967B7575AC0,,1,2013-01-01 00:00:00,
6761,6787,Cleveland,13,0xE6100000010C58569A94822B454099F8FE61A6ED5BC0,,1,2013-01-01 00:00:00,
6762,6788,Cleveland,46,0xE6100000010C81F8AF62A7AC4340C51561D47FB65BC0,464.0,1,2013-01-01 00:00:00,
6763,6789,Cleveland,45,0xE6100000010C81785DBF60573E40C8EBC1A478C557C0,7675.0,1,2013-01-01 00:00:00,
6764,6790,Cleveland,24,0xE6100000010CDE509DB3AA2946409E8F7C6F9D7557C0,719.0,1,2013-01-01 00:00:00,
6765,6791,Cleveland,49,0xE6100000010CAA108FC4CB784240965F611CB78954C0,202.0,1,2013-01-01 00:00:00,
6766,6792,Cleveland,26,0xE6100000010C97587446EF5643401F813FFCFCA557C0,661.0,1,2013-01-01 00:00:00,
6767,6793,Cleveland,4,0xE6100000010CA8E507AEF2B54140EDDE40376A2D57C0,,1,2013-01-01 00:00:00,
6768,6794,Cleveland,35,0xE6100000010CE9EC09B72172474059C40B7D8BC758C0,83.0,1,2013-01-01 00:00:00,
6769,6795,Cleveland,52,0xE6100000010CCD83AA871EF5454076E107E7D3EF55C0,1485.0,1,2013-01-01 00:00:00,
6770,6796,Cleveland,36,0xE6100000010C50C01B77EFBF44407056E993816C54C0,396815.0,1,2013-01-01 00:00:00,
6771,6797,Cleveland,33,0xE6100000010CCC1940AEC39E45407527333990F852C0,750.0,1,2013-01-01 00:00:00,
6772,6798,Cleveland,1,0xE6100000010C5749BFD8D6FE40400BD0B69AF5A455C0,1303.0,1,2013-01-01 00:00:00,
6773,6799,Cleveland,34,0xE6100000010C5B8AF557D9DD4140DB615D26542B54C0,871.0,1,2013-01-01 00:00:00,
6774,6800,Cleveland,37,0xE6100000010CDFFECFAE31284240CFDE9AED3A1F58C0,3251.0,1,2013-01-01 00:00:00,
6775,6801,Cleveland,11,0xE6100000010CDBB232D06B4C41400E0753DED8F054C0,3410.0,1,2013-01-01 00:00:00,
6776,6802,Cleveland,25,0xE6100000010C0B53A5773BDF4040DF01F96D63AE56C0,12334.0,1,2013-01-01 00:00:00,
6777,6803,Cleveland,44,0xE6100000010CF30EA6176B9441400AF31E671A3855C0,41285.0,1,2013-01-01 00:00:00,
6778,6804,Cleveland,10,0xE6100000010C513239B533F63A4021037976F97E54C0,2990.0,1,2013-01-01 00:00:00,
6779,6805,Cleveland,14,0xE6100000010CAB025A5FC9C04440B76DCE77269456C0,188.0,1,2013-01-01 00:00:00,
6780,6806,Cleveland Heights,36,0xE6100000010CEB9CB00E91C24440FF78AF5A996354C0,46121.0,1,2013-01-01 00:00:00,
6781,6807,Clever,26,0xE6100000010CEC3F21F1E1834240CBFCFE28455E57C0,2139.0,1,2013-01-01 00:00:00,
6782,6808,Cleves,36,0xE6100000010C63FCEA60B39443405B7C0A80F12F55C0,3234.0,1,2013-01-01 00:00:00,
6783,6809,Clewiston,10,0xE6100000010C729FC14B15C13A4050A50B56C13B54C0,7155.0,1,2013-01-01 00:00:00,
6784,6810,Clicquot,22,0xE6100000010C4E9A0645F31545400622D5C18BD651C0,,1,2013-01-01 00:00:00,
6785,6811,Cliff,32,0xE6100000010CC01AB1602C7B4040A47D62531D275BC0,293.0,1,2013-01-01 00:00:00,
6786,6812,Cliff Village,26,0xE6100000010CD1AFAD9FFE8242408627AA6DF9A057C0,40.0,1,2013-01-01 00:00:00,
6787,6813,Cliffdell,50,0xE6100000010C9742D6091E794740419880046A445EC0,104.0,1,2013-01-01 00:00:00,
6788,6814,Clifford,23,0xE6100000010C1083AF9E49A845402F75EB9076CB54C0,324.0,1,2013-01-01 00:00:00,
6789,6815,Clifford,15,0xE6100000010C5A04108821A4434007681140A07755C0,233.0,1,2013-01-01 00:00:00,
6790,6816,Clifford,35,0xE6100000010C3BD6D6998CAC47403AF18B01485A58C0,44.0,1,2013-01-01 00:00:00,
6791,6817,Cliffside,34,0xE6100000010C1F0E12A27C9E41408FCD44C7447154C0,635.0,20,2013-07-01 16:00:00,
6792,6818,Cliffside,45,0xE6100000010C399E2A3AEDA141401135762EB17B59C0,,1,2013-01-01 00:00:00,
6793,6819,Cliffside Park,31,0xE6100000010C5D818D9026694440AF905E79357F52C0,23594.0,1,2013-01-01 00:00:00,
6794,6820,Clifftop,51,0xE6100000010CC40199428C004340F3FA383F6A3C54C0,,1,2013-01-01 00:00:00,
6795,6821,Cliffwood,31,0xE6100000010C1EDFDE35E83744402EFE5B6E558F52C0,,1,2013-01-01 00:00:00,
6796,6822,Cliffwood Beach,31,0xE6100000010C7E92962595384440A53AD33AE08D52C0,3194.0,1,2013-01-01 00:00:00,
6797,6823,Clifton,49,0xE6100000010C961238C8DA634340925852EEBE5853C0,282.0,1,2013-01-01 00:00:00,
6798,6824,Clifton,17,0xE6100000010C9F0E1AB09AC843405133FF43D55158C0,554.0,1,2013-01-01 00:00:00,
6799,6825,Clifton,31,0xE6100000010C28E84020E16D4440FD8282F77A8A52C0,84136.0,1,2013-01-01 00:00:00,
